,!Max Actual BP,!Mean Actual BP,Beats per Second (1000ms),Cumulative Perfusion Grad,Current Perfusion Grad,Decision,EGM Kurtosis,EGM Mean,EGM STD,EGM Skewness,Per Cum. Kurtosis,Per Cum. Mean,Per Cum. STD,Per Cum. Skewness,Per Kurtosis,Per Mean,Per STD,Per Skewness,!BP,Per_similarity
0,0.956,0.14026416666666666,1.0,0.0,0.0,0.0,3.7458048972226505,0.009477318095809317,0.021606654828737377,2.269656288929905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,0.956,0.26182,1.0,0.0,0.0,0.0,1.7896959200346982,0.014193011266086032,0.021887773376673393,1.6280014134240113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,0.956,0.3834208333333333,0.0,0.0,0.0,0.0,8.06509607609998,0.06569770007681941,0.14514087034711828,3.0280950776916686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
3,1.096,0.5473266666666666,1.0,3.90541786218665,7.7748792513528215,0.0,3.705828954179995,0.09772460595775184,0.16544184110385932,2.231951065752431,-1.0272191558035744,0.6901979401813985,0.42927823706889917,-0.9818725540984212,-0.8100639935129279,0.663954838400961,0.021507691247601136,-0.6632279579534085,[12.36307994],
4,1.096,0.6851016666666666,1.0,6.2577300226709935,7.2520822511244205,0.0,3.847919452314131,0.10305454229319762,0.16270004367540722,2.2735603237609356,-1.027219155803574,0.643270281627291,0.4000909251963312,-0.9818725540984218,-0.8100639935129186,0.7924651855035321,0.02004534902315271,-0.6632279579534214,[11.53176399],0.9270483031869688
5,1.096,0.8135566666666667,1.0,11.978962366273208,35.594605222303066,0.0,0.37158909497506487,0.15440655754117924,0.20351870158570323,1.413784268044487,-1.5223409408365927,0.3595406150708076,0.25664129142386977,-0.4060777382585865,-0.09133738604976749,0.6192647473009364,0.14868517679334065,-1.0500240491597113,[56.60010086],0.9270483031869688
6,1.096,0.8000816666666666,2.0,11.978962366273208,35.594605222303066,0.0,-0.10628821444394099,0.17167903393640907,0.20594344581432827,1.2166903377151383,-1.5223409408365927,0.3595406150708076,0.25664129142386977,-0.4060777382585865,-0.09133738604976749,0.6192647473009364,0.14868517679334065,-1.0500240491597113,[56.60010086],0.9270483031869688
7,1.096,0.790805,2.0,11.978962366273208,35.594605222303066,0.0,-0.16723641499428998,0.16605337771351317,0.21124239604721562,1.2130869861201499,-1.5223409408365927,0.3595406150708076,0.25664129142386977,-0.4060777382585865,-0.09133738604976749,0.6192647473009364,0.14868517679334065,-1.0500240491597113,[56.60010086],0.9270483031869688
8,1.096,0.7812625000000001,2.0,11.978962366273208,35.594605222303066,0.0,0.3816360978245701,0.14420188028420694,0.18507338297399997,1.362087870995353,-1.5223409408365927,0.3595406150708076,0.25664129142386977,-0.4060777382585865,-0.09133738604976749,0.6192647473009364,0.14868517679334065,-1.0500240491597113,[56.60010086],0.9270483031869688
9,0.858,0.74807,2.0,11.978962366273208,35.594605222303066,0.0,0.28341295212650186,0.15025463634836428,0.18385690912082273,1.3030902938116675,-1.5223409408365927,0.3595406150708076,0.25664129142386977,-0.4060777382585865,-0.09133738604976749,0.6192647473009364,0.14868517679334065,-1.0500240491597113,[56.60010086],0.9270483031869688
10,0.84,0.7268058333333334,2.0,11.978962366273208,35.594605222303066,0.0,0.5615623320867855,0.14401210042129076,0.19095318679307405,1.426797103305721,-1.5223409408365927,0.3595406150708076,0.25664129142386977,-0.4060777382585865,-0.09133738604976749,0.6192647473009364,0.14868517679334065,-1.0500240491597113,[56.60010086],0.9270483031869688
11,1.152,0.7310275,2.0,11.978962366273208,35.594605222303066,0.0,0.9666550047565892,0.1108835821974085,0.13080110104952944,1.4708092305704394,-1.5223409408365927,0.3595406150708076,0.25664129142386977,-0.4060777382585865,-0.09133738604976749,0.6192647473009364,0.14868517679334065,-1.0500240491597113,[56.60010086],0.9270483031869688
12,1.156,0.7615008333333333,2.0,17.74703412734455,65.61342190239614,0.0,1.0201114021344226,0.11420971397128911,0.12895523631328934,1.4827106408714716,-1.3025815581654707,0.4467408153757394,0.2911341721321655,-0.500863513901119,-0.2879597075890423,0.512157677011275,0.1837798803385881,-0.8627230490475499,[140.75242455],0.9270483031869688
13,1.156,0.7870216666666667,1.0,19.49464742803836,63.098263975274534,0.0,1.9399927473479144,0.10223659967789418,0.12637639608490497,1.7564745211389374,-1.3025815581654703,0.3991675198515289,0.2601313814057555,-0.5008635139011196,-0.2879597075890423,0.545055951759855,0.16420921596712654,-0.8627230490475502,[135.35696481],0.9270483031869688
14,1.156,0.8016283333333334,2.0,19.49464742803836,63.098263975274534,0.0,2.079601148481137,0.13204497117677358,0.16897521212918443,1.7553597748092786,-1.3025815581654703,0.3991675198515289,0.2601313814057555,-0.5008635139011196,-0.2879597075890423,0.545055951759855,0.16420921596712654,-0.8627230490475502,[135.35696481],0.9270483031869688
15,1.156,0.8003208333333334,2.0,39.98661425115836,68.20472842804693,0.0,2.113689307217591,0.1343637026971043,0.1678054518665048,1.7620814454346323,0.900443773697758,0.7697917001658086,0.219978145946137,-1.3083083696008848,0.8393807039175543,0.6780598594332421,0.21819864121036253,-1.294820627563093,166.26276879614267,0.9270483031869688
16,1.156,0.8026808333333334,1.0,59.53087741468747,68.20472842804693,0.0,2.751114282474286,0.12159967556599237,0.16706846378050488,1.9630765750998922,0.900443773697758,0.7697917001658086,0.219978145946137,-1.3083083696008848,0.8393807039175543,0.7016256224627545,0.21819864121036253,-1.294820627563093,166.26276879614267,0.21085503371961067
17,1.156,0.7872458333333334,2.0,59.53087741468747,68.20472842804693,0.0,-0.10710185561633923,0.17193661647454048,0.2055047140500753,1.2082031169815939,0.900443773697758,0.7697917001658086,0.219978145946137,-1.3083083696008848,0.8393807039175543,0.7016256224627545,0.21819864121036253,-1.294820627563093,166.26276879614267,0.21085503371961067
18,0.924,0.75992,2.0,64.92667118527056,13.243837736693955,0.0,-0.11738678871435981,0.1706914200939084,0.2063474033260595,1.2032228795264042,-1.4217641771069434,0.4495991493698284,0.302293775774067,-0.4610195989091939,-0.45540162215379176,0.6751833924007141,0.19192385972546938,-0.9353358380474304,[11.9204393],0.8048080737113982
19,0.924,0.7394675,1.0,65.46305051562601,13.72159549373634,0.0,0.9266905096818858,0.13511958221809356,0.18409785666292178,1.5702154284236,-1.4217641771069436,0.46644386938914817,0.31361954012133986,-0.46101959890919325,-0.45540162215378865,0.6224484919495937,0.19911449539867723,-0.9353358380474321,[12.35045683],0.8808187210675225
